#Ex-MESA profile, from 0.77M_RGB_jstaff.data
#[Mass]                  [Pressure]              [Temperature]           [Radius]                [Density]               [E_internal]            
4.6505945e+32           3.4669334e+21           8.5818092e+07           6.4153769e+08           2.5018414e+05           2.0786290e+16          
4.5483244e+32           3.6121631e+21           8.5813329e+07           6.3355043e+08           2.5721243e+05           2.1065252e+16          
4.4563828e+32           3.7506703e+21           8.5796023e+07           6.2639715e+08           2.6382705e+05           2.1324597e+16          
4.3676754e+32           3.8793847e+21           8.5769054e+07           6.1951609e+08           2.6990061e+05           2.1560073e+16          
4.2924999e+32           4.0158908e+21           8.5731126e+07           6.1369791e+08           2.7626760e+05           2.1804353e+16          
4.1973784e+32           4.1582816e+21           8.5679888e+07           6.0634964e+08           2.8283234e+05           2.2053427e+16          
4.1193817e+32           4.2916684e+21           8.5623443e+07           6.0033303e+08           2.8891341e+05           2.2281772e+16          
4.0385982e+32           4.4500410e+21           8.5546636e+07           5.9410690e+08           2.9605144e+05           2.2546965e+16          
3.9349420e+32           4.6216056e+21           8.5450925e+07           5.8612173e+08           3.0368889e+05           2.2827336e+16          
3.8443365e+32           4.8039756e+21           8.5338776e+07           5.7914154e+08           3.1170297e+05           2.3118046e+16          
3.7334687e+32           5.0258527e+21           8.5188350e+07           5.7059372e+08           3.2131595e+05           2.3462200e+16          
3.6065131e+32           5.1994209e+21           8.5059561e+07           5.6078787e+08           3.2873712e+05           2.3724523e+16          
3.5537788e+32           5.3483926e+21           8.4945439e+07           5.5670706e+08           3.3503904e+05           2.3945236e+16          
3.4545049e+32           5.5504930e+21           8.4782265e+07           5.4900793e+08           3.4349459e+05           2.4238342e+16          
3.3531274e+32           5.7461897e+21           8.4617145e+07           5.4111832e+08           3.5158317e+05           2.4515635e+16          
3.2655974e+32           5.8893623e+21           8.4492530e+07           5.3427953e+08           3.5744162e+05           2.4714647e+16          
3.2182566e+32           6.0614240e+21           8.4340576e+07           5.3056890e+08           3.6441783e+05           2.4949756e+16          
3.1056499e+32           6.3138686e+21           8.4111174e+07           5.2170361e+08           3.7453264e+05           2.5286990e+16          
2.9909273e+32           6.5193577e+21           8.3920577e+07           5.1260782e+08           3.8266447e+05           2.5555120e+16          
2.9265603e+32           6.6852799e+21           8.3765404e+07           5.0747250e+08           3.8916635e+05           2.5767695e+16          
2.8489745e+32           6.9028298e+21           8.3560456e+07           5.0124814e+08           3.9760774e+05           2.6041356e+16          
2.7445785e+32           7.1204649e+21           8.3354369e+07           4.9280717e+08           4.0596100e+05           2.6309664e+16          
2.6724081e+32           7.2859420e+21           8.3197569e+07           4.8692346e+08           4.1225334e+05           2.6510187e+16          
2.6131697e+32           7.5014262e+21           8.2993557e+07           4.8206167e+08           4.2037349e+05           2.6767005e+16          
2.5042937e+32           7.7840326e+21           8.2727303e+07           4.7304227e+08           4.3090111e+05           2.7096818e+16          
2.3998441e+32           8.1153675e+21           8.2417795e+07           4.6427760e+08           4.4307591e+05           2.7473963e+16          
2.2621118e+32           8.4550140e+21           8.2105698e+07           4.5252935e+08           4.5537690e+05           2.7850602e+16          
2.1621344e+32           8.7855006e+21           8.1806604e+07           4.4384917e+08           4.6718170e+05           2.8207978e+16          
2.0381575e+32           9.1561299e+21           8.1478483e+07           4.3288200e+08           4.8023688e+05           2.8598792e+16          
1.9210736e+32           9.4646301e+21           8.1211886e+07           4.2229176e+08           4.9096267e+05           2.8916547e+16          
1.8453568e+32           9.7819416e+21           8.0942270e+07           4.1530856e+08           5.0186813e+05           2.9236589e+16          
1.7279499e+32           1.0094864e+22           8.0683757e+07           4.0424439e+08           5.1250085e+05           2.9545893e+16          
1.6627876e+32           1.0382900e+22           8.0449703e+07           3.9796802e+08           5.2218679e+05           2.9825248e+16          
1.5639097e+32           1.0686147e+22           8.0209606e+07           3.8823662e+08           5.3228213e+05           3.0114143e+16          
1.4964783e+32           1.0925559e+22           8.0023517e+07           3.8144328e+08           5.4018151e+05           3.0338577e+16          
1.4360474e+32           1.1157454e+22           7.9846282e+07           3.7523630e+08           5.4777507e+05           3.0553017e+16          
1.3756165e+32           1.1364049e+22           7.9691081e+07           3.6890741e+08           5.5449346e+05           3.0741704e+16          
1.3310356e+32           1.1542813e+22           7.9558518e+07           3.6415449e+08           5.6027231e+05           3.0903222e+16          
1.2864546e+32           1.1753559e+22           7.9404272e+07           3.5932517e+08           5.6704493e+05           3.1091608e+16          
1.2279347e+32           1.1999112e+22           7.9227672e+07           3.5286146e+08           5.7488250e+05           3.1308429e+16          
1.1694148e+32           1.2367686e+22           7.8967287e+07           3.4624509e+08           5.8654256e+05           3.1628614e+16          
1.0569188e+32           1.2747391e+22           7.8708521e+07           3.3304215e+08           5.9842694e+05           3.1952249e+16          
1.0025561e+32           1.3023455e+22           7.8523796e+07           3.2640612e+08           6.0699026e+05           3.2183683e+16          
9.3891935e+31           1.3331454e+22           7.8322146e+07           3.1839586e+08           6.1646948e+05           3.2438234e+16          
8.7528258e+31           1.3575406e+22           7.8165994e+07           3.1009412e+08           6.2392294e+05           3.2637218e+16          
8.4162745e+31           1.3747511e+22           7.8057166e+07           3.0557332e+08           6.2915318e+05           3.2776225e+16          
8.0797232e+31           1.4018034e+22           7.7888186e+07           3.0095397e+08           6.3732850e+05           3.2992485e+16          
7.3793314e+31           1.4399908e+22           7.7655772e+07           2.9099147e+08           6.4877525e+05           3.3293290e+16          
6.6789397e+31           1.4793974e+22           7.7422323e+07           2.8049155e+08           6.6047668e+05           3.3598401e+16          
6.0005785e+31           1.5305241e+22           7.7127476e+07           2.6971470e+08           6.7549781e+05           3.3986581e+16          
4.9767037e+31           1.5797178e+22           7.6855673e+07           2.5203271e+08           6.8978488e+05           3.4352401e+16          
4.4948655e+31           1.6262509e+22           7.6603919e+07           2.4297735e+08           7.0315839e+05           3.4691705e+16          
3.6144596e+31           1.6740755e+22           7.6355230e+07           2.2480919e+08           7.1676346e+05           3.5034058e+16          
3.2189819e+31           1.7061557e+22           7.6191429e+07           2.1578078e+08           7.2581446e+05           3.5260162e+16          
2.7987869e+31           1.7411476e+22           7.6016166e+07           2.0541594e+08           7.3561992e+05           3.5503679e+16          
2.3785920e+31           1.7832048e+22           7.5809497e+07           1.9404695e+08           7.4731568e+05           3.5792200e+16          
1.8523437e+31           1.8218855e+22           7.5623864e+07           1.7788551e+08           7.5798833e+05           3.6053699e+16          
1.5892196e+31           1.8492314e+22           7.5494196e+07           1.6870742e+08           7.6548670e+05           3.6236385e+16          
1.3260955e+31           1.8967871e+22           7.5271397e+07           1.5851215e+08           7.7843713e+05           3.6549909e+16          
7.3449867e+30           1.9608895e+22           7.4979806e+07           1.2950586e+08           7.9571732e+05           3.6964562e+16          
